country_code,country_name,year,percentile_group,wealth_share
ZA,South Africa,2013,top_50pct,1.0397
ZA,South Africa,2013,top_50pct,1.0397
ZA,South Africa,2014,bottom_10pct,-0.0384
ZA,South Africa,2014,bottom_10pct,-0.0382
ZA,South Africa,2014,bottom_50pct,-0.0302
ZA,South Africa,2014,bottom_50pct,-0.03
ZA,South Africa,2014,top_10pct,0.8682
ZA,South Africa,2014,top_10pct,0.869
ZA,South Africa,2014,top_1pct,0.5454
ZA,South Africa,2014,top_1pct,0.5481
ZA,South Africa,2014,top_50pct,1.0302
ZA,South Africa,2014,top_50pct,1.03
ZA,South Africa,2015,bottom_10pct,-0.037
ZA,South Africa,2015,bottom_10pct,-0.037
ZA,South Africa,2015,bottom_50pct,-0.0291
ZA,South Africa,2015,bottom_50pct,-0.0291
ZA,South Africa,2015,top_10pct,0.8692
ZA,South Africa,2015,top_10pct,0.8692000000000001
ZA,South Africa,2015,top_1pct,0.5504
ZA,South Africa,2015,top_1pct,0.5504
ZA,South Africa,2015,top_50pct,1.0291
ZA,South Africa,2015,top_50pct,1.0291
ZA,South Africa,2016,bottom_10pct,-0.0367
ZA,South Africa,2016,bottom_10pct,-0.0365
ZA,South Africa,2016,bottom_50pct,-0.0287
ZA,South Africa,2016,bottom_50pct,-0.0285
ZA,South Africa,2016,top_10pct,0.8669
ZA,South Africa,2016,top_10pct,0.8676
ZA,South Africa,2016,top_1pct,0.5354
ZA,South Africa,2016,top_1pct,0.5378000000000001
ZA,South Africa,2016,top_50pct,1.0287
ZA,South Africa,2016,top_50pct,1.0285
ZA,South Africa,2017,bottom_10pct,-0.0342
ZA,South Africa,2017,bottom_10pct,-0.0342
ZA,South Africa,2017,bottom_50pct,-0.0246
ZA,South Africa,2017,bottom_50pct,-0.0246
ZA,South Africa,2017,top_10pct,0.8556
ZA,South Africa,2017,top_10pct,0.8556
ZA,South Africa,2017,top_1pct,0.5473
ZA,South Africa,2017,top_1pct,0.5473
ZA,South Africa,2017,top_50pct,1.0246
ZA,South Africa,2017,top_50pct,1.0246
ZA,South Africa,2018,bottom_10pct,-0.0342
ZA,South Africa,2018,bottom_50pct,-0.0246
ZA,South Africa,2018,top_10pct,0.8557
ZA,South Africa,2018,top_1pct,0.5474
ZA,South Africa,2018,top_50pct,1.0246
ZA,South Africa,2019,bottom_10pct,-0.0342
ZA,South Africa,2019,bottom_50pct,-0.0246
ZA,South Africa,2019,top_10pct,0.8556
ZA,South Africa,2019,top_1pct,0.5473
ZA,South Africa,2019,top_50pct,1.0246
ZA,South Africa,2020,bottom_10pct,-0.0342
ZA,South Africa,2020,bottom_50pct,-0.0246
ZA,South Africa,2020,top_10pct,0.8557
ZA,South Africa,2020,top_1pct,0.5474
ZA,South Africa,2020,top_50pct,1.0246
ZA,South Africa,2021,bottom_10pct,-0.0342
ZA,South Africa,2021,bottom_50pct,-0.0245
ZA,South Africa,2021,top_10pct,0.8554
ZA,South Africa,2021,top_1pct,0.5471
ZA,South Africa,2021,top_50pct,1.0245
ZA,South Africa,2022,bottom_10pct,-0.0342
ZA,South Africa,2022,bottom_50pct,-0.0245
ZA,South Africa,2022,top_10pct,0.8556
ZA,South Africa,2022,top_1pct,0.5473
ZA,South Africa,2022,top_50pct,1.0245
ZA,South Africa,2023,bottom_10pct,-0.0342
ZA,South Africa,2023,bottom_50pct,-0.0245
ZA,South Africa,2023,top_10pct,0.8556
ZA,South Africa,2023,top_1pct,0.5473
ZA,South Africa,2023,top_50pct,1.0245
